event_id,customer_id,account_id,event_date,event_type,user_count,gb_processed,api_calls,feature_name
EVT000332,CUST006,ACC006,2024-10-01,dashboard_view,97,12.72,51,Alerts & Notifications
EVT000333,CUST006,ACC006,2024-02-07,dashboard_view,16,3.2,35,Custom Reports
EVT000334,CUST006,ACC006,2024-06-27,login,29,46.66,12,User Management
EVT000335,CUST006,ACC006,2024-09-09,data_export,58,3.61,48,Custom Reports
EVT000336,CUST006,ACC006,2023-11-17,dashboard_view,67,49.13,33,Data Integration
EVT000337,CUST006,ACC006,2023-12-22,report_create,23,28.74,35,Predictive Models
EVT000338,CUST006,ACC006,2024-04-21,dashboard_view,26,20.14,24,User Management
EVT000339,CUST006,ACC006,2024-02-10,report_create,30,13.29,84,User Management
EVT000340,CUST006,ACC006,2024-09-28,dashboard_view,94,48.54,53,Custom Reports
EVT000341,CUST006,ACC006,2024-06-27,api_call,20,48.38,2086,White Label Branding
EVT000342,CUST006,ACC006,2024-09-10,login,61,38.8,84,Advanced Analytics
EVT000343,CUST006,ACC006,2024-03-14,dashboard_view,26,17.99,79,Analytics Dashboard
EVT000344,CUST006,ACC006,2023-11-26,report_create,61,47.17,46,White Label Branding
EVT000345,CUST006,ACC006,2024-06-01,dashboard_view,51,40.93,4,Advanced Analytics
EVT000346,CUST006,ACC006,2024-09-20,dashboard_view,38,27.63,57,Custom Reports
EVT000347,CUST006,ACC006,2024-02-25,report_create,32,12.46,33,Predictive Models
EVT000348,CUST006,ACC006,2024-04-27,dashboard_view,90,45.4,83,Alerts & Notifications
EVT000349,CUST006,ACC006,2024-06-08,login,82,34.36,74,User Management
EVT000350,CUST006,ACC006,2023-11-17,login,63,7.43,52,White Label Branding
EVT000351,CUST006,ACC006,2024-03-13,dashboard_view,66,5.08,44,White Label Branding
EVT000352,CUST006,ACC006,2024-01-30,login,57,12.0,30,Alerts & Notifications
EVT000353,CUST006,ACC006,2024-02-11,login,30,46.61,68,White Label Branding
EVT000354,CUST006,ACC006,2024-03-27,report_create,75,30.58,94,Data Export
EVT000355,CUST006,ACC006,2024-02-22,report_create,48,31.43,78,Analytics Dashboard
EVT000356,CUST006,ACC006,2024-09-21,dashboard_view,26,42.93,57,Custom Reports
EVT000357,CUST006,ACC006,2024-04-11,data_export,78,20.46,10,Advanced Analytics
EVT000358,CUST006,ACC006,2024-06-23,dashboard_view,19,29.26,11,Alerts & Notifications
EVT000359,CUST006,ACC006,2024-07-27,api_call,35,7.19,2391,Data Export
EVT000360,CUST007,ACC007,2023-12-12,api_call,27,2.33,1363,White Label Branding
EVT000361,CUST007,ACC007,2024-07-14,login,11,4.41,100,Alerts & Notifications
EVT000362,CUST007,ACC007,2023-11-02,alert_trigger,22,0.58,30,Predictive Models
EVT000363,CUST007,ACC007,2024-02-05,data_export,22,7.57,38,API Access
EVT000364,CUST007,ACC007,2024-10-03,report_create,17,3.7,94,Predictive Models
EVT000365,CUST007,ACC007,2023-10-21,dashboard_view,17,6.15,2,Predictive Models
EVT000366,CUST007,ACC007,2024-02-19,dashboard_view,20,7.96,76,Analytics Dashboard
EVT000367,CUST007,ACC007,2024-03-01,login,15,5.68,26,Analytics Dashboard
EVT000368,CUST007,ACC007,2024-04-28,data_export,28,4.53,65,Advanced Analytics
EVT000369,CUST007,ACC007,2024-04-11,login,25,3.33,62,Data Integration
EVT000370,CUST007,ACC007,2023-11-28,login,30,5.54,31,Data Integration
EVT000371,CUST007,ACC007,2023-12-12,login,6,0.51,70,White Label Branding
EVT000372,CUST007,ACC007,2024-07-23,login,18,4.25,11,User Management
EVT000373,CUST007,ACC007,2024-09-09,dashboard_view,17,8.96,0,Predictive Models
EVT000374,CUST007,ACC007,2024-05-02,dashboard_view,6,4.61,95,Custom Reports
EVT000375,CUST007,ACC007,2024-06-24,dashboard_view,18,9.68,52,Advanced Analytics
EVT000376,CUST007,ACC007,2024-04-07,report_create,22,4.84,99,Advanced Analytics
EVT000377,CUST007,ACC007,2024-08-30,report_create,12,6.49,89,Alerts & Notifications
EVT000378,CUST007,ACC007,2024-07-03,login,5,1.67,60,Advanced Analytics
EVT000379,CUST007,ACC007,2023-11-02,login,22,0.16,88,Advanced Analytics
EVT000380,CUST007,ACC007,2024-02-16,dashboard_view,9,1.2,46,Custom Reports
EVT000381,CUST007,ACC007,2024-02-28,login,10,6.27,52,Advanced Analytics
EVT000382,CUST007,ACC007,2023-12-28,login,9,6.17,76,Data Integration
EVT000383,CUST007,ACC007,2024-02-10,login,10,2.7,13,Custom Reports
EVT000384,CUST007,ACC007,2024-03-29,report_create,22,5.8,6,Predictive Models
EVT000385,CUST007,ACC007,2024-08-05,dashboard_view,19,1.08,4,API Access
EVT000386,CUST007,ACC007,2024-10-02,report_create,11,4.5,28,Advanced Analytics
EVT000387,CUST007,ACC007,2024-08-09,dashboard_view,14,7.97,83,Custom Reports
EVT000388,CUST007,ACC007,2024-04-17,data_export,14,5.39,70,Analytics Dashboard
EVT000389,CUST007,ACC007,2024-05-16,alert_trigger,16,3.03,24,Alerts & Notifications
EVT000390,CUST007,ACC007,2023-11-21,login,15,2.0,71,Data Integration
EVT000391,CUST007,ACC007,2024-10-11,dashboard_view,27,4.03,100,Custom Reports
EVT000392,CUST007,ACC007,2024-03-07,login,19,8.37,16,Alerts & Notifications
EVT000393,CUST007,ACC007,2024-07-21,api_call,6,5.12,1280,Custom Reports
EVT000394,CUST007,ACC007,2024-03-05,login,21,1.89,99,Advanced Analytics
EVT000395,CUST007,ACC007,2023-12-17,login,18,9.99,2,User Management
EVT000396,CUST007,ACC007,2024-02-01,alert_trigger,12,2.12,72,Data Integration
EVT000397,CUST007,ACC007,2024-01-28,dashboard_view,17,3.09,13,API Access
EVT000398,CUST007,ACC007,2024-07-04,dashboard_view,24,0.91,29,Alerts & Notifications
EVT000399,CUST007,ACC007,2024-08-26,dashboard_view,26,9.0,21,Advanced Analytics
EVT000400,CUST007,ACC007,2023-11-12,login,19,9.52,6,White Label Branding
EVT000401,CUST007,ACC007,2023-10-28,login,30,4.47,57,White Label Branding
EVT000402,CUST007,ACC007,2024-08-26,login,6,9.07,43,Analytics Dashboard
EVT000403,CUST007,ACC007,2024-08-15,dashboard_view,28,10.0,16,Predictive Models
EVT000404,CUST007,ACC007,2024-09-09,login,7,6.38,77,Advanced Analytics
EVT000405,CUST007,ACC007,2024-03-25,login,29,9.41,88,Custom Reports
EVT000406,CUST007,ACC007,2024-05-07,login,3,6.79,94,Data Integration
EVT000407,CUST008,ACC008,2024-09-30,data_export,9,0.15,95,Analytics Dashboard
EVT000408,CUST008,ACC008,2024-03-03,data_export,8,1.44,11,Advanced Analytics
EVT000409,CUST008,ACC008,2024-03-26,login,5,1.8,28,Analytics Dashboard
EVT000410,CUST008,ACC008,2024-07-09,dashboard_view,1,0.49,77,White Label Branding
EVT000411,CUST008,ACC008,2023-10-18,login,5,1.0,1,Data Integration
EVT000412,CUST008,ACC008,2024-04-11,api_call,2,1.08,5357,Alerts & Notifications
EVT000413,CUST008,ACC008,2024-09-28,login,2,1.55,0,Data Export
EVT000414,CUST008,ACC008,2024-05-15,dashboard_view,10,1.0,77,Data Integration
EVT000415,CUST008,ACC008,2023-12-31,data_export,5,0.12,96,Analytics Dashboard
EVT000416,CUST008,ACC008,2024-02-23,report_create,9,1.7,37,User Management
EVT000417,CUST009,ACC009,2023-12-11,login,44,42.38,3,Advanced Analytics
EVT000418,CUST009,ACC009,2024-03-03,login,11,31.93,91,Predictive Models
EVT000419,CUST009,ACC009,2024-07-23,report_create,33,13.56,43,Data Integration
EVT000420,CUST009,ACC009,2024-06-16,api_call,85,15.05,284,User Management
EVT000421,CUST009,ACC009,2024-07-15,login,64,32.46,70,Data Export
EVT000422,CUST009,ACC009,2024-08-31,login,48,13.86,28,Predictive Models
EVT000423,CUST009,ACC009,2023-12-09,login,11,25.57,85,Data Export
EVT000424,CUST009,ACC009,2023-10-27,dashboard_view,63,15.92,43,Data Export
EVT000425,CUST009,ACC009,2024-06-21,login,72,13.61,13,User Management
EVT000426,CUST009,ACC009,2023-11-04,login,51,41.42,15,White Label Branding
EVT000427,CUST009,ACC009,2024-09-16,login,26,46.18,11,Custom Reports
EVT000428,CUST009,ACC009,2023-11-05,login,100,17.65,14,User Management
EVT000429,CUST009,ACC009,2024-04-02,report_create,83,37.19,79,Predictive Models
EVT000430,CUST009,ACC009,2024-03-12,data_export,33,17.16,48,User Management
EVT000431,CUST009,ACC009,2024-06-09,alert_trigger,88,43.78,54,User Management
EVT000432,CUST009,ACC009,2024-02-04,login,52,20.72,81,User Management
EVT000433,CUST009,ACC009,2024-05-30,dashboard_view,36,48.05,89,Custom Reports
EVT000434,CUST009,ACC009,2023-12-07,login,25,20.39,41,White Label Branding
EVT000435,CUST009,ACC009,2024-01-12,login,79,34.84,65,Alerts & Notifications
EVT000436,CUST009,ACC009,2024-06-08,dashboard_view,22,15.1,100,User Management
EVT000437,CUST009,ACC009,2024-04-11,alert_trigger,88,30.25,9,API Access
EVT000438,CUST009,ACC009,2024-06-13,dashboard_view,17,11.3,40,API Access
EVT000439,CUST009,ACC009,2024-05-18,login,76,18.22,51,API Access
EVT000440,CUST009,ACC009,2023-11-05,alert_trigger,42,7.51,8,Alerts & Notifications
EVT000441,CUST009,ACC009,2024-09-02,dashboard_view,58,22.06,82,User Management
EVT000442,CUST009,ACC009,2024-04-28,login,77,4.62,96,Predictive Models
EVT000443,CUST009,ACC009,2024-09-06,dashboard_view,58,37.18,71,Analytics Dashboard
EVT000444,CUST009,ACC009,2024-04-07,login,31,24.93,65,Data Integration
EVT000445,CUST009,ACC009,2024-03-06,api_call,10,20.3,5893,White Label Branding
EVT000446,CUST009,ACC009,2023-10-18,api_call,15,36.73,8984,Predictive Models
EVT000447,CUST009,ACC009,2024-07-14,login,51,19.58,98,Data Export
EVT000448,CUST009,ACC009,2024-04-16,dashboard_view,61,30.67,50,Predictive Models
EVT000449,CUST009,ACC009,2024-04-11,login,73,29.29,57,Analytics Dashboard
EVT000450,CUST009,ACC009,2024-08-28,dashboard_view,23,29.25,68,Data Integration
EVT000451,CUST009,ACC009,2024-08-04,login,100,14.92,17,Data Integration
EVT000452,CUST009,ACC009,2024-09-25,dashboard_view,64,43.98,87,Predictive Models
EVT000453,CUST009,ACC009,2024-05-19,login,50,1.41,78,User Management
EVT000454,CUST009,ACC009,2023-12-16,dashboard_view,92,41.04,90,Alerts & Notifications
EVT000455,CUST009,ACC009,2024-04-12,login,26,43.01,28,User Management
EVT000456,CUST009,ACC009,2023-12-01,dashboard_view,47,23.3,92,Data Export
EVT000457,CUST009,ACC009,2024-09-14,login,17,7.49,23,Data Export
EVT000458,CUST009,ACC009,2024-06-23,dashboard_view,20,8.54,82,White Label Branding
EVT000459,CUST009,ACC009,2024-06-16,dashboard_view,10,21.07,55,User Management
EVT000460,CUST009,ACC009,2024-08-14,login,49,11.4,10,White Label Branding
EVT000461,CUST009,ACC009,2023-12-08,dashboard_view,69,10.11,63,White Label Branding
EVT000462,CUST009,ACC009,2023-12-27,report_create,70,42.89,44,Custom Reports
EVT000463,CUST009,ACC009,2024-09-21,dashboard_view,63,18.69,44,Custom Reports
EVT000464,CUST009,ACC009,2024-08-17,login,89,46.73,80,Advanced Analytics
EVT000465,CUST009,ACC009,2024-07-18,data_export,43,37.85,98,User Management
EVT000466,CUST009,ACC009,2023-12-27,dashboard_view,93,2.48,25,White Label Branding
EVT000467,CUST009,ACC009,2024-03-31,login,67,35.79,78,Predictive Models
EVT000468,CUST009,ACC009,2023-12-28,data_export,42,41.87,9,Predictive Models
EVT000469,CUST009,ACC009,2024-10-08,login,49,17.74,58,Custom Reports
EVT000470,CUST009,ACC009,2024-01-21,report_create,91,32.34,15,API Access
EVT000471,CUST009,ACC009,2024-09-13,dashboard_view,65,5.26,2,White Label Branding
EVT000472,CUST009,ACC009,2024-05-05,login,11,47.07,32,API Access
EVT000473,CUST009,ACC009,2023-11-01,login,66,18.2,52,Alerts & Notifications
EVT000474,CUST009,ACC009,2024-02-27,report_create,41,35.85,50,Advanced Analytics
EVT000475,CUST009,ACC009,2024-08-07,dashboard_view,26,11.74,89,Data Integration
EVT000476,CUST009,ACC009,2024-03-30,data_export,37,33.81,32,Advanced Analytics
EVT000477,CUST009,ACC009,2023-11-27,report_create,89,35.63,21,User Management
EVT000478,CUST009,ACC009,2023-11-28,report_create,92,14.63,0,White Label Branding
EVT000479,CUST009,ACC009,2024-09-08,login,92,9.32,95,Predictive Models
EVT000480,CUST009,ACC009,2024-09-04,report_create,85,45.14,29,Analytics Dashboard
EVT000481,CUST009,ACC009,2024-05-29,report_create,17,19.95,78,Data Export
EVT000482,CUST009,ACC009,2024-08-24,data_export,38,49.47,27,Analytics Dashboard
EVT000483,CUST009,ACC009,2024-05-09,data_export,59,34.81,66,Data Export
EVT000484,CUST009,ACC009,2024-09-20,report_create,16,40.89,88,Data Integration
EVT000485,CUST009,ACC009,2024-04-14,login,32,26.22,54,Custom Reports
EVT000486,CUST009,ACC009,2024-09-29,dashboard_view,46,33.16,99,Predictive Models
EVT000487,CUST009,ACC009,2024-05-28,login,92,16.48,82,Advanced Analytics
EVT000488,CUST009,ACC009,2024-07-15,report_create,55,40.75,54,API Access
EVT000489,CUST009,ACC009,2024-05-10,login,87,44.95,50,Predictive Models
EVT000490,CUST009,ACC009,2024-05-21,dashboard_view,20,31.75,49,Analytics Dashboard
EVT000491,CUST009,ACC009,2024-02-01,dashboard_view,10,11.87,2,Advanced Analytics
EVT000492,CUST009,ACC009,2024-09-30,data_export,37,49.46,86,Advanced Analytics
EVT000493,CUST009,ACC009,2024-06-03,dashboard_view,13,36.18,97,Data Export
EVT000494,CUST009,ACC009,2024-02-19,dashboard_view,71,17.3,69,Data Export
EVT000495,CUST009,ACC009,2023-12-19,alert_trigger,72,45.65,20,Advanced Analytics
EVT000496,CUST010,ACC010,2024-09-16,login,5,1.35,68,Advanced Analytics
EVT000497,CUST010,ACC010,2024-02-25,api_call,2,1.53,8470,Custom Reports
EVT000498,CUST010,ACC010,2023-11-10,login,2,1.27,4,Alerts & Notifications
EVT000499,CUST010,ACC010,2024-05-10,report_create,5,0.04,76,Advanced Analytics
EVT000500,CUST010,ACC010,2024-07-20,dashboard_view,7,1.28,55,Data Export
EVT000501,CUST010,ACC010,2023-12-03,data_export,1,0.96,47,User Management
EVT000502,CUST010,ACC010,2024-03-27,dashboard_view,3,1.74,56,API Access
EVT000503,CUST011,ACC011,2023-12-17,data_export,23,8.47,66,Predictive Models
EVT000504,CUST011,ACC011,2024-04-15,dashboard_view,51,6.55,41,API Access
EVT000505,CUST011,ACC011,2024-08-17,dashboard_view,96,12.75,32,Predictive Models
EVT000506,CUST011,ACC011,2024-06-20,login,18,31.45,83,Predictive Models
EVT000507,CUST011,ACC011,2023-11-19,dashboard_view,60,26.02,4,Data Integration
EVT000508,CUST011,ACC011,2024-08-21,api_call,44,40.62,7146,Advanced Analytics
EVT000509,CUST011,ACC011,2024-10-17,dashboard_view,97,19.3,5,White Label Branding
EVT000510,CUST011,ACC011,2024-07-06,dashboard_view,27,12.1,66,Custom Reports
EVT000511,CUST011,ACC011,2024-08-07,report_create,72,37.23,44,Analytics Dashboard
EVT000512,CUST011,ACC011,2023-12-04,report_create,89,46.26,10,Alerts & Notifications
EVT000513,CUST011,ACC011,2024-05-08,login,46,1.94,55,Advanced Analytics
EVT000514,CUST011,ACC011,2024-03-16,login,50,40.27,89,White Label Branding
EVT000515,CUST011,ACC011,2023-11-14,login,62,24.63,0,Predictive Models
EVT000516,CUST011,ACC011,2024-03-09,login,79,37.77,50,Predictive Models
EVT000517,CUST011,ACC011,2024-06-22,login,12,34.99,20,Advanced Analytics
EVT000518,CUST011,ACC011,2024-09-08,alert_trigger,58,23.12,17,Data Integration
EVT000519,CUST011,ACC011,2024-09-19,login,35,3.46,36,Alerts & Notifications
EVT000520,CUST011,ACC011,2024-07-13,dashboard_view,61,35.24,15,Alerts & Notifications
EVT000521,CUST011,ACC011,2023-12-03,login,57,9.31,85,Data Export
EVT000522,CUST011,ACC011,2024-06-12,data_export,57,7.74,95,Alerts & Notifications
EVT000523,CUST011,ACC011,2024-07-29,login,22,23.94,14,Predictive Models
EVT000524,CUST011,ACC011,2024-10-05,report_create,92,46.79,84,API Access
EVT000525,CUST011,ACC011,2024-03-01,alert_trigger,68,4.18,40,User Management
EVT000526,CUST011,ACC011,2023-12-01,report_create,18,5.84,88,Data Export
EVT000527,CUST011,ACC011,2024-09-18,login,67,8.12,15,Advanced Analytics
EVT000528,CUST011,ACC011,2024-06-30,login,44,47.04,56,Analytics Dashboard
EVT000529,CUST011,ACC011,2024-07-18,report_create,100,33.74,91,Custom Reports
EVT000530,CUST011,ACC011,2024-01-18,login,35,20.6,34,API Access
EVT000531,CUST011,ACC011,2023-11-19,login,68,49.83,65,API Access
EVT000532,CUST011,ACC011,2024-09-14,dashboard_view,71,43.86,39,White Label Branding
EVT000533,CUST011,ACC011,2024-03-25,dashboard_view,94,12.92,4,User Management
EVT000534,CUST011,ACC011,2024-02-23,login,15,41.22,49,White Label Branding
EVT000535,CUST011,ACC011,2024-03-09,dashboard_view,46,45.82,87,User Management
EVT000536,CUST011,ACC011,2024-02-10,dashboard_view,85,37.65,46,Predictive Models
EVT000537,CUST011,ACC011,2024-07-14,data_export,15,42.8,54,Data Export
EVT000538,CUST011,ACC011,2024-03-10,dashboard_view,81,42.78,41,White Label Branding
EVT000539,CUST011,ACC011,2024-03-16,login,60,43.87,88,Data Export
EVT000540,CUST011,ACC011,2023-10-26,dashboard_view,78,8.76,4,Analytics Dashboard
EVT000541,CUST011,ACC011,2024-02-12,login,76,14.5,43,Custom Reports
EVT000542,CUST011,ACC011,2024-09-21,login,33,9.15,84,White Label Branding
EVT000543,CUST011,ACC011,2024-01-31,api_call,85,35.81,9211,Advanced Analytics
EVT000544,CUST011,ACC011,2024-10-12,dashboard_view,27,10.09,84,Advanced Analytics
EVT000545,CUST011,ACC011,2023-12-23,login,24,40.98,35,Custom Reports
EVT000546,CUST002,ACC002,2024-08-03,login,11,28.54,90,API Access
EVT000547,CUST002,ACC002,2024-04-26,dashboard_view,11,19.33,100,API Access
EVT000548,CUST002,ACC002,2023-10-27,data_export,20,19.46,39,Analytics Dashboard
EVT000549,CUST002,ACC002,2024-03-06,login,47,18.54,55,API Access
EVT000550,CUST002,ACC002,2024-06-19,login,25,3.12,1,Advanced Analytics
EVT000551,CUST002,ACC002,2024-03-17,api_call,90,24.04,6663,Advanced Analytics
EVT000552,CUST002,ACC002,2024-10-17,data_export,60,12.62,33,Alerts & Notifications
EVT000553,CUST002,ACC002,2024-03-20,api_call,13,12.84,4927,Data Integration
EVT000554,CUST002,ACC002,2024-08-03,dashboard_view,63,33.22,76,Predictive Models
EVT000555,CUST002,ACC002,2024-05-24,login,76,37.59,23,Analytics Dashboard
EVT000556,CUST002,ACC002,2024-05-05,data_export,36,38.51,7,Data Export
EVT000557,CUST002,ACC002,2023-12-22,dashboard_view,11,37.16,55,Data Integration
EVT000558,CUST002,ACC002,2024-07-18,dashboard_view,51,28.09,81,Analytics Dashboard
EVT000559,CUST002,ACC002,2024-01-29,dashboard_view,53,16.44,66,User Management
EVT000560,CUST002,ACC002,2023-11-28,alert_trigger,79,2.56,43,Advanced Analytics
EVT000561,CUST002,ACC002,2023-10-24,data_export,81,39.53,69,Data Integration
EVT000562,CUST002,ACC002,2024-05-14,dashboard_view,49,43.34,90,Data Export
EVT000563,CUST002,ACC002,2023-11-07,login,99,49.85,96,Data Export
EVT000564,CUST002,ACC002,2024-09-02,login,98,47.88,65,Predictive Models
EVT000565,CUST002,ACC002,2024-07-30,dashboard_view,50,10.74,40,Custom Reports
EVT000566,CUST002,ACC002,2024-03-15,dashboard_view,53,10.51,96,API Access
EVT000567,CUST002,ACC002,2024-04-26,login,29,41.64,21,Advanced Analytics
EVT000568,CUST002,ACC002,2024-08-17,dashboard_view,42,39.07,51,Data Integration
EVT000569,CUST002,ACC002,2024-06-30,dashboard_view,56,25.4,93,Alerts & Notifications
EVT000570,CUST002,ACC002,2024-08-09,dashboard_view,14,14.23,75,Custom Reports
EVT000571,CUST002,ACC002,2024-05-22,login,11,14.31,75,Data Export
EVT000572,CUST002,ACC002,2024-03-22,dashboard_view,70,49.26,3,Predictive Models
EVT000573,CUST002,ACC002,2024-06-17,data_export,34,27.46,40,White Label Branding
EVT000574,CUST002,ACC002,2024-06-11,login,67,14.23,18,Analytics Dashboard
EVT000575,CUST002,ACC002,2023-11-13,alert_trigger,81,17.85,27,API Access
EVT000576,CUST002,ACC002,2024-09-29,data_export,93,31.81,15,User Management
EVT000577,CUST002,ACC002,2024-07-30,login,90,16.1,80,Data Export
EVT000578,CUST002,ACC002,2024-10-12,alert_trigger,43,14.46,30,API Access
EVT000579,CUST002,ACC002,2024-05-18,data_export,39,3.44,37,Predictive Models
EVT000580,CUST002,ACC002,2024-10-13,dashboard_view,87,35.49,13,Data Export
EVT000581,CUST002,ACC002,2024-07-25,login,58,48.31,90,White Label Branding
EVT000582,CUST002,ACC002,2024-04-29,api_call,37,27.45,5881,Analytics Dashboard
EVT000583,CUST002,ACC002,2024-07-23,login,54,44.17,48,Custom Reports
EVT000584,CUST002,ACC002,2024-01-02,login,13,18.6,91,Alerts & Notifications
EVT000585,CUST002,ACC002,2024-07-21,login,16,25.14,86,Data Export
EVT000586,CUST002,ACC002,2023-11-29,report_create,88,24.38,76,Predictive Models
EVT000587,CUST002,ACC002,2024-06-23,login,14,23.75,44,User Management
EVT000588,CUST002,ACC002,2024-05-18,login,42,16.5,50,Predictive Models
EVT000589,CUST002,ACC002,2024-09-15,login,33,47.59,24,Data Integration
EVT000590,CUST002,ACC002,2024-03-21,login,22,24.27,55,Custom Reports
